k		val1				val2		         err1				err2
0    |0.0000000000000000000000000|0.0000000000000000000000000|0.0000000000000000000000000|0.0000000000000000000000000
1    |-0.9000000000000004662936703|-0.9000000000000001332267630|0.0000000000000004934324554|0.0000000000000001233581138
2    |-0.9900000000000005462297281|-0.9899999999999999911182158|0.0000000000000005607186993|0.0000000000000000000000000
3    |-0.9989999999999301660835727|-0.9990000000000001101341240|0.0000000000000699029311801|0.0000000000000001111334359
4    |-0.9998999999997487675429397|-0.9998999999999998999911099|0.0000000000002512685973324|0.0000000000000001110334058
5    |-0.9999900000051373805121102|-0.9999900000000000455102622|0.0000000000051373863757117|0.0000000000000000000000000
6    |-0.9999990000665742728713781|-0.9999989999999999712443355|0.0000000000665743682014108|0.0000000000000000000000000
7    |-0.9999998994861725165606003|-0.9999999000000000526355848|0.0000000005138275874577432|0.0000000000000000000000000
8    |-0.9999999850988388061523438|-0.9999999899999998387301048|0.0000000049011611926116753|0.0000000000000001110223036
9    |-1.0000000000000000000000000|-0.9999999990000000282819315|0.0000000009999999727180685|0.0000000000000000000000000
10   |-1.0000000000000000000000000|-0.9999999998999999917259629|0.0000000001000000082840371|0.0000000000000000000000000
11   |-1.0000000000000000000000000|-0.9999999999899999991725963|0.0000000000100000008275037|0.0000000000000000000000000
12   |-1.0000000000000000000000000|-0.9999999999990001331440226|0.0000000000009999778782809|0.0000000000000001110223025
------------------
